Site_Name	ID	tag	species	stem	censinyr	growinyr	deathyr	censoryr	yrMIA	postX	postY	localX	localY	x	y	UTM_Easting	UTM_Northing	elevation	diam2011	diam2014	sex2011	sex2014	canopy2011	canopy2014	damage2010	damage2011	damage2014	Notes2011	Notes2014
Noland_Divide	1644.01	1256	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	7.2	7.0	7.2	57.0	275529.2000	3938459.0000	517.9579	15.80	16.40	UN	UN	2	1	ND				
Noland_Divide	1645.01	1257	abieFras	1	2012	NaN	2014	NaN	NaN	0	50	7.5	9.8	7.5	59.8	275529.5000	3938461.8000	519.0500	9.70	NaN	UN		1		ND				
Noland_Divide	1646.01	1258	piceRube	1	2012	NaN	NaN	NaN	NaN	0	50	7.4	9.9	7.4	59.9	275529.4000	3938461.9000	519.0500	4.10	3.90	N	N	0	0	ND				
Noland_Divide	1647.01	1259	betuAlle	1	2012	NaN	NaN	NaN	NaN	0	50	7.3	9.8	7.3	59.8	275529.3000	3938461.8000	519.0500	16.80	17.40	UN	UN	2	2	ND				
Noland_Divide	1648.01	1260	piceRube	1	2012	NaN	NaN	NaN	NaN	0	50	7.1	9.9	7.1	59.9	275529.1000	3938461.9000	519.0500	3.40	3.63	N	N	0	0	ND				
Noland_Divide	1649.01	1261	piceRube	1	2012	NaN	NaN	NaN	NaN	0	50	6.9	9.0	6.9	59.0	275528.9000	3938461.0000	517.9579	4.40	4.57	N	N	0	0	ND				
Noland_Divide	1650.01	1262	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	6.9	8.5	6.9	58.5	275528.9000	3938460.5000	517.9579	12.20	14.70	UN	UN	1	1	ND				
Noland_Divide	1651.01	1263	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	6.7	9.0	6.7	59.0	275528.7000	3938461.0000	517.9579	2.60	2.67	N	N	0	0	D				
Noland_Divide	1652.01	1276	piceRube	1	2012	NaN	NaN	NaN	NaN	0	50	5.3	2.7	5.3	52.7	275527.3000	3938454.7000	517.9579	4.20	4.30	N	UN	0	0	ND				
Noland_Divide	1653.01	1277	piceRube	1	2012	NaN	NaN	NaN	NaN	0	50	4.4	2.3	4.4	52.3	275526.4000	3938454.3000	517.9579	1.90	2.03	N	N	0	0	ND				
