plot.id,tree.no,bearing,dist,dbh,occl,species,cr.p,height,h.cr,diameter1,diameter2,notes,date,tree.no.2012
Harv_01_NW,50,159,16,14.3,V,RedMaple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,51,165,13.5,14,V,RedMaple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,52,160,18.1,19.2,O,Beech,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,53,169,19.6,62.3,V,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,54,175,16.9,15.5,P,BlackBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,55,181,18.8,13.8,P,RedMaple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,56,180,4,58,P,Oak,D,20.5,8.5,15,17.4,NA,2014-09-19,116
Harv_01_NW,57,187,19.3,12,P,RedMaple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,58,180,5.5,9.2,O,YellowBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,59,192,9.8,10.6,V,BlackBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,60,191,11.5,24.3,V,BlackBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,61,194,16.8,29.9,P,Maple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,62,194,18.1,43.6,P,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,63,202,10.2,21.3,V,BlackBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,64,201,13.1,10,P,YellowBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,65,203,13,9.7,V,YellowBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,66,208,1,6.8,V,RedMaple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,67,207,7,15.8,V,Beech,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,68,215,3.6,19.8,V,BlackBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,69,206,19.5,13.5,V,RedMaple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,70,235,2,11,V,BlackBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,71,220,17.5,48.8,V,Oak,D,24.7,7.9,8.85,8.2,NA,2014-09-19,100
Harv_01_NW,72,225,16,10.5,V,YellowBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,73,227,19.4,15.2,V,RedMaple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,74,231,18.2,18.9,V,RedMaple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,75,234,13.6,11.9,V,RedMaple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,76,247,12,16,V,YellowBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,77,250,16.5,25.2,NA,Oak,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,78,249,11.8,10.2,NA,YellowBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,79,257,19,11,NA,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
Harv_01_NW,80,269,11.3,26,NA,Maple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,81,271,15.6,77,NA,Oak,D,23.5,7.3,16,15,NA,2014-09-19,90
Harv_01_NW,82,294,13,23.9,P,YellowBirch,NA,16.4,1.7,9,12.8,NA,2014-09-19,86
Harv_01_NW,83,295,12.7,10.4,P,YellowBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,84,295,9.3,13,V,RedMaple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,85,298,17,33.3,V,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
Harv_01_NW,86,296,19,43.4,P,Oak,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,87,305,15.1,18.3,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,88,311,11.3,19.8,V,Oak,NA,21.5,14.1,5,5.5,NA,2014-09-19,79
Harv_01_NW,89,311,18.4,24.5,P,RedMaple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,90,313,14.8,14.8,V,RedMaple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,91,322,10.5,11.5,V,RedMaple,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,92,321,9.8,19.8,V,WhiteBirch,NA,21,13.4,5.3,3.7,Dying,2014-09-19,75
Harv_01_NW,93,334,11.4,11.6,V,BlackBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,94,340,2.4,20.7,V,BlackBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,95,354,2.3,26.8,V,BlackBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_NW,96,339,11.5,15.7,P,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
Harv_01_NW,97,356,19.6,69.5,P,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,1,1,7.2,9.7,V,RedMaple,S,9.6,5,7,6,NA,2014-09-19,1
Harv_01_SE,2,7,15.6,24.5,V,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
Harv_01_SE,3,17,10.2,18,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,4,19,6.1,8.8,V,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
Harv_01_SE,5,27,16.5,13.1,V,RedMaple,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,6,29,18,14,V,RedMaple,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,7,35,19.1,30.1,V,WhiteBirch,C,21.5,12.5,13,9.2,NA,2014-09-19,10
Harv_01_SE,8,39,9.4,61,V,RedOak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,9,42,8.6,3.5,V,Beech,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,10,45,11.4,12.5,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,11,44,18,14.5,V,YellowBirch,I,12.7,3.6,9.8,7.8,NA,2014-09-19,14
Harv_01_SE,12,49,18.4,18.2,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,13,65,3.4,16.2,V,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
Harv_01_SE,14,66,3.3,18.3,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,15,66,18.2,52.5,O,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,16,66,13.3,22.7,O,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,17,77,5.4,4,O,BlackBirch,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,18,77,5.1,25.9,V,BlackBirch,C,22,8.4,9.7,8.5,NA,2014-09-19,26
Harv_01_SE,19,83,2.2,3.9,V,Beech,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,20,84,12.5,11.3,P,YellowBirch,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,21,85,12.6,20.7,V,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
Harv_01_SE,22,88,12.9,23.3,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,23,84,6.7,5.8,V,YellowBirch,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,24,93,16.2,13.5,V,YellowBirch,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,25,102,15.9,52.7,V,RedMaple,D,24.6,8.1,15,14.7,NA,2014-09-19,35
Harv_01_SE,26,103,16,16.4,V,BlackBirch,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,27,105,10,14.4,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,28,112,7.7,30.2,V,BlackBirch,C,23.3,8.6,8.7,9,NA,2014-09-19,40
Harv_01_SE,29,116,13.9,15.9,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,30,122,9.8,8.4,V,Beech,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,31,129,13.3,24,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,32,132,12.6,30.9,V,RedOak,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,33,133,17,14.5,P,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,34,135,17.2,24.2,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,35,139,19.8,38.4,V,RedMaple,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,36,140,19.8,17.7,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,37,143,12.7,32.4,V,RedOak,D,25.7,13.8,8.8,6.9,NA,2014-09-19,53
Harv_01_SE,38,147,7.9,37.9,V,WhitePine,D,22.7,12.5,6.4,6.5,NA,2014-09-19,56
Harv_01_SE,39,146,14,17,P,BlackBirch,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,40,145,18.1,13,V,YellowBirch,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,41,165,18.7,25.2,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,42,165,18.9,24.4,O,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,43,169,14.4,29.2,V,BlackBirch,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,44,171,12.2,14.5,V,BlackCherry,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,45,180,18.7,12.8,P,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
Harv_01_SE,46,180,12.4,12.9,V,RedMaple,I,11,5.7,8.8,6.6,NA,2014-09-19,67
Harv_01_SE,47,186,2,26.9,V,SugarMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,48,190,8.6,49.8,V,RedOak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,49,191,15,30.4,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,50,191,18.4,21,V,BlackCherry,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,51,197,16.4,22,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,52,206,17,24.4,V,RedOak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,53,210,15,27.9,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,54,212,6.5,24.8,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,55,214,17.1,24.4,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,56,227,13.2,20,V,RedMaple,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,57,234,13.1,53,V,RedOak,D,22.3,13.4,10.4,9.7,NA,2014-09-19,87
Harv_01_SE,58,237,8.5,22.9,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,59,239,2.1,17.8,V,BlackBirch,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,60,247,19.2,10.2,V,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
Harv_01_SE,61,248,19.5,13.8,V,BlackBirch,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,62,249,20,14.4,V,BLCAKB,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,63,250,20,19.8,V,BlackBirch,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,64,253,8.8,12.2,V,RedMaple,I,12.4,2.7,8.1,5.9,NA,2014-09-19,97
Harv_01_SE,65,255,13.6,20.4,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,66,255,13.8,18.9,P,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,67,261,19.9,14.3,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,68,267,17.7,38.2,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,69,275,11.6,28.7,V,WhiteBirch,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,70,279,6.7,19.4,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,71,279,13.7,31.6,P,BlackBirch,C,20.7,8.7,8.2,9.8,NA,2014-09-19,108
Harv_01_SE,72,290,17,26.3,V,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
Harv_01_SE,73,293,17.2,26,P,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,74,298,17.6,21.3,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,75,301,15.5,29.4,V,WhiteBirch,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,76,301,16.2,15.3,P,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,77,306,10,9,V,RedMaple,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,78,311,15.5,20,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,79,311,12.6,16,V,RedOak,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,80,311,12.7,13.9,P,RedOak,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,81,314,16.8,43.1,V,RedOak,D,22.5,10.8,10.8,16.4,NA,2014-09-19,122
Harv_01_SE,82,317,5.9,56.2,V,RedOak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,83,328,14,14.6,V,BlackBirch,I,17.1,5,8,6.5,NA,2014-09-19,127
Harv_01_SE,84,323,19.6,15.6,V,RedOak,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,85,332,17.2,25.9,V,WhiteBirch,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,86,334,17.1,24.8,V,BlackBirch,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,87,335,7.7,7.6,V,RedMaple,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,88,342,19.1,12.9,V,Beech,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,89,344,12.5,35.4,V,RedOak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,90,346,15.3,19.3,O,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
Harv_01_SE,91,348,13,11.7,V,RedMaple,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SE,92,363,12.4,18.1,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,1,4,11.6,23.1,V,RedOak,C,21.1,10,7.4,7.3,NA,2014-09-19,1
Harv_01_SW,2,4,9.9,5,V,RedMaple,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,3,11,16,19.5,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,4,28,11.4,28.8,V,Beech,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,5,15,15,10,V,Beech,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,6,11.5,19,22.2,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,7,14,16,24.5,V,Dead,C,NA,NA,NA,NA,RedMaple,2014-09-19,NA
Harv_01_SW,8,27,19,26.6,P,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,9,31,15.2,10.1,V,YellowBirch,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,10,32,19.2,16.3,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,11,33,19.6,19.1,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,12,33,19.8,17.7,O,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,13,37.5,15.6,16.7,V,Beech,I,15.4,4.7,6.5,7,NA,2014-09-19,11
Harv_01_SW,14,45,10.2,71.8,V,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,15,49,9.3,6.6,V,RedMaple,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,16,47,19,21.1,O,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,17,51.5,4.3,9.8,V,BlackBirch,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,18,55,9.8,4.2,V,RedMaple,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,19,70,1.8,13.9,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,20,62,8.4,9.8,V,BlackBirch,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,21,72.5,3.4,42.1,V,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,22,84,6.6,9.6,V,BlackBirch,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,23,86,4.5,5.9,V,BlackBirch,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,24,88,7.2,11.5,V,BlackBirch,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,25,73.5,11.4,12.6,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,26,95,6.5,20.6,V,BlackBirch,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,27,57,14.5,10.5,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,28,57.5,18.1,11.4,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,29,71,18,12.9,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,30,77,15.8,12,V,RedMaple,I,15.3,5.2,5.1,3.1,NA,2014-09-19,21
Harv_01_SW,31,78,15.4,15.2,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,32,80,15.7,12.5,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,33,91,14.7,22,V,RedMaple,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,34,89,17.1,10.4,V,BlackBirch,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,35,90.6,19.4,25.3,V,RedMaple?,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,36,98,15.6,33.2,V,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,37,100,8.1,3.1,V,BlackBirch,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,38,110,17.3,17.7,O,YellowBirch,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,39,111.5,9.1,42.8,V,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,40,110,3.9,36.8,V,Oak,D,24.1,12,10.1,6.8,NA,2014-09-19,41
Harv_01_SW,41,116,7.8,45.8,V,Oak,D,24.6,13.7,12.6,9.2,NA,2014-09-19,42
Harv_01_SW,42,120,7.5,17.7,V,Oak,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,43,119,16.5,31.2,O,RedMaple,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,44,117,16.9,29.5,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,45,133,20,24.1,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,46,136,17.7,10.1,V,Dead,S,NA,NA,NA,NA,RedMaple,2014-09-19,NA
Harv_01_SW,47,144,18.7,14.8,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,48,146,19.5,17.3,O,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,49,147,19.2,19.7,P,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,50,144,5.7,32.2,V,RedMaple,C,26.5,9.2,8.7,4.6,NA,2014-09-19,57
Harv_01_SW,51,156,11.4,16.8,V,BlackBirch,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,52,154.5,11.9,31.2,V,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,53,157.5,12.1,25.8,V,BlackBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,54,168,9.6,4.5,V,Beech,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,55,174,17.2,10.7,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,56,175,17.1,12.5,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,57,175.5,19.7,46,V,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,58,179,19.1,50,V,Oak,D,28,13.4,13.4,5.7,NA,2014-09-19,71
Harv_01_SW,59,182,9.7,6,V,Beech,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,60,189,17.6,28,P,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,61,195,12.7,37,P,YellowBirch,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,62,193.5,17,12.5,P,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,63,189.5,3.9,60.3,V,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,64,222,4.2,4.2,V,YellowBirch,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,65,224,7.2,7.2,V,BlackBirch,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,66,212,20,52,P,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,67,234,3.3,14.3,V,BlackBirch,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,68,233,5.1,16.2,O,BlackBirch,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,69,218,11.5,12,V,BlackBirch,I,12.8,4.9,8,9.2,NA,2014-09-19,83
Harv_01_SW,70,223,10.9,52.7,O,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,71,233,7.2,6.5,O,BlackBirch,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,72,252,19.7,38.5,O,Oak,C,27,7.4,6.6,7.2,NA,2014-09-19,93
Harv_01_SW,73,252,5.6,14.2,O,Beech,I,20.9,5.7,7.3,5.1,NA,2014-09-19,90
Harv_01_SW,74,257.5,3.3,16.1,V,Hemlock,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,75,267,5,6.6,P,RedMaple,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,76,257.5,16.1,22.2,O,Maple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,77,277.5,9.5,28,P,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,78,260,14,45.9,O,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,79,267,10,8.2,O,BlackBirch,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,80,267.5,12.6,8.2,O,BlackBirch,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,81,297,9.3,22,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,82,269,18.7,13.3,O,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
Harv_01_SW,83,278,19,22.9,P,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,84,291.5,15.9,52.4,P,Oak,D,33.5,11.5,9.3,13.4,NA,2014-09-19,104
Harv_01_SW,85,299.5,14.4,24.1,O,YellowBirch,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,86,320,3.4,11.7,V,BlackBirch,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,87,321,3.5,7.3,V,Dead,S,7.4,NA,7.1,3.3,BlackBirch,2014-09-19,114
Harv_01_SW,88,319,12,20,V,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,89,347,4.2,30.1,V,RedMaple,C,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,90,337.5,4.5,15.5,V,BlackBirch,NA,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,91,334,15.5,34,V,RedMaple,D,25.4,9.5,8.6,10.4,NA,2014-09-19,115
Harv_01_SW,92,340,9.3,17,V,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
Harv_01_SW,93,356,8,52.3,V,Oak,D,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,94,356,9.1,6.4,O,RedMaple,S,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,95,358,11.2,11,P,RedMaple,I,NA,NA,NA,NA,NA,2014-09-19,NA
Harv_01_SW,96,321,17.8,10,P,Dead,NA,NA,NA,NA,NA,Dead,2014-09-19,NA
