plot.id,tree.no,bearing,dist,dbh,occl,species,cr.p,height,h.cr,diameter1,diameter2,notes,date
Harv_01_NW,113,192,10,10.2,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_NW,114,192,12.2,23.5,NA,NA,NA,18.1,8.1,8.75,6.8,NA,2010-09-18
Harv_01_NW,115,NA,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,Fallen,2010-09-18
Harv_01_NW,116,180,4.1,55,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_NW,117,182,6,9,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_NW,119,176,17.3,15.5,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_NW,120,169,19.8,59.7,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_NW,124,167,13.8,13.1,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_NW,125,160,3,15.6,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_NW,126,162,16.4,14.3,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_NW,127,160,16.2,49,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_NW,128,162,18.8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_NW,129,NA,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,Fallen,2010-09-18
Harv_01_NW,130,19,13.8,10,NA,RedMaple,I,NA,NA,NA,NA,new tree compared to 2007 inventory,2010-09-18
Harv_01_NW,131,19.8,19.7,14.2,NA,RedMaple,I,NA,NA,NA,NA,new tree compared to 2007 inventory,2010-09-18
Harv_01_NW,132,18.5,19.7,10,NA,BlackBirch,S,NA,NA,NA,NA,new tree compared to 2007 inventory,2010-09-18
Harv_01_NW,133,124,8.9,4.3,NA,Beech,S,NA,NA,NA,NA,new tree compared to 2007 inventory,2010-09-18
Harv_01_NW,134,323,10.9,10.6,NA,RedMaple,I,NA,NA,NA,NA,new tree compared to 2007 inventory,2010-09-18
Harv_01_SE,1,0,7.1,9.1,NA,RedMaple,S,8.9,NA,5.3,4.5,h.cr=NoRecord,2010-09-18
Harv_01_SE,3,5,15.6,23,NA,Dead,NA,NA,NA,NA,NA,Top broken,2010-09-18
Harv_01_SE,6,14.5,10.5,17.2,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,7,14.5,6.1,8.8,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,8,24,16,13,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,9,25.5,17.9,14,NA,RedMaple,NA,NA,NA,NA,NA,Leaning to horizontal,2010-09-18
Harv_01_SE,10,32,19.5,30.1,NA,PaperBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,12,35.5,9.4,59.8,NA,RedOak,NA,26.8,9.1,13.2,13.7,NA,2010-09-18
Harv_01_SE,14,41,17.9,13.5,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,15,42,11.2,12.3,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,16,46,18.3,18.3,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,20,57,3.1,15.4,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,21,59.9,3.2,17,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,22,65,13.4,22.2,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,23,65,17.1,62.5,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,26,75,4.9,25,NA,BlackBirch,NA,23.3,12.3,7.5,6.2,NA,2010-09-18
Harv_01_SE,28,84,12.6,10.8,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,29,83,6.6,5.9,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,30,84,12.8,20.8,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,31,87,12.9,23.1,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,34,92.5,16.5,13.2,NA,YellowBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,35,102,15.6,52.5,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,36,104,15,15.1,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,38,104.5,10,14.5,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,40,112,7.4,27.7,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,41,117,13.7,15.6,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,44,124,9.8,7.2,NA,Beech,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,45,129,12.9,23.6,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,46,130.5,19.9,15,NA,YellowBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,47,135,12.3,28.4,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,48,136,17.2,14.5,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,49,137,17.2,23.8,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,51,141,19.7,37.7,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,52,141.5,19.6,17.3,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,53,144,12.5,31.3,NA,RedOak,NA,24.8,14.7,8.2,4.8,NA,2010-09-18
Harv_01_SE,54,146.5,12.5,16.7,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,55,147,18.3,12.5,NA,YellowBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,56,148,7.7,37,NA,WhitePine,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,59,165.5,18.9,25.5,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,60,165.5,19.4,24.6,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,62,169.5,14.4,28.5,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,64,177,12.4,14.2,NA,Cherry,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,65,181.5,7,8.4,NA,Dead,NA,6.7,0,NA,NA,Broken head,2010-09-18
Harv_01_SE,66,183,18.9,12.1,NA,PaperBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,67,181,12.3,12.5,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,70,195,8.9,49.4,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,71,195,2.1,26.1,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,72,195,15.1,25.6,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,73,198,17.9,20.9,NA,Cherry,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,76,199,16.3,21.7,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,79,208,17.1,24.7,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,81,211,15,26.3,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,82,213,6.4,24.2,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,83,214,17.4,23.2,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,84,229,13.2,21.2,NA,RedMaple,NA,11.4,3,4.1,4.4,Broken head,2010-09-18
Harv_01_SE,85,229,19.5,15.5,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,87,236,13.1,51,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,89,240,8.7,21.5,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,90,244,2.2,17.3,NA,YellowBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,93,248,17.8,12,NA,Dead,NA,NA,NA,NA,NA,Broken head,2010-09-18
Harv_01_SE,94,249,19.9,14.4,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,95,249,20.2,14.1,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,97,252,8.7,12.1,NA,RedMaple,NA,9.8,6.9,7.8,5.1,Horizontal bending,2010-09-18
Harv_01_SE,98,254,13.9,19.9,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,99,254,14.2,18.9,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,105,267,18.1,37.3,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,106,275,11.8,30,NA,PaperBirch,NA,NA,NA,NA,NA,Half die,2010-09-18
Harv_01_SE,107,279,7.2,19.1,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,108,278,14.1,30.9,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,109,NA,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,Fallen,2010-09-18
Harv_01_SE,110,289,17.3,27,NA,Dead,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,111,292,17.7,25,NA,RedMaple,NA,22.7,11.4,9.5,9.3,Pretty tall tree,2010-09-18
Harv_01_SE,113,29,18.1,20.6,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,114,299,15.9,29.5,NA,PaperBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,115,300,16.7,15,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,116,305,10.1,8.6,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,117,309,15.8,19,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,118,312,13,26.2,NA,RedOak,NA,NA,NA,NA,NA,Two trunks with DBH 13 and 13.1cm.,2010-09-18
Harv_01_SE,122,315,18,40.7,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,123,317,7,54.7,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,125,321,20,15.2,NA,BlackOak,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,127,327,13.4,14.4,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,129,332,17.6,25,NA,PaperBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,130,332,8.1,7.7,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,131,334,17.2,23.5,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,134,340,19.3,12.3,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,135,343,12.9,33.5,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,136,342,16.6,20,NA,PaperBirch,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,137,347,13.3,11.2,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,138,356,12.6,17.6,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-18
Harv_01_SE,139,78,1.8,3.2,NA,Beech,NA,NA,NA,NA,NA,new tree compared to 2007 inventory,2010-09-18
Harv_01_SE,140,250,20.2,18.9,NA,RedMaple,NA,NA,NA,NA,NA,new tree compared to 2007 inventory,2010-09-18
Harv_01_SE,141,75,5,3.9,NA,BlackBirch,NA,NA,NA,NA,NA,new tree compared to 2007 inventory,2010-09-18
Harv_01_SE,142,135,5.2,3.3,NA,Chestnut,NA,NA,NA,NA,NA,new tree compared to 2007 inventory,2010-09-18
Harv_01_SE,143,125,9.3,7.2,NA,Beech,NA,NA,NA,NA,NA,new tree compared to 2007 inventory,2010-09-18
Harv_01_SW,1,5,12.5,22.2,NA,RedOak,NA,22.6,10.1,8.5,5.4,NA,2010-09-19
Harv_01_SW,3,12,16.4,19.5,NA,RedMaple,NA,NA,NA,NA,NA,Distance wrong measured in 2007,2010-09-19
Harv_01_SW,4,12,19.8,21.2,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,5,14,19.6,23.5,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,6,25,19.9,25.9,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,7,27,13,28.2,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,11,36,17.6,15.8,NA,BlackBirch,NA,14.7,7,9.85,6.7,Large fasture below breast height which might be measured in 2007.,2010-09-19
Harv_01_SW,12,35,8.4,3.1,NA,Chestnut,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,13,43,11.3,71.4,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,15,57,14.7,10.6,NA,RedMaple,NA,NA,NA,NA,NA,Knot below breast height which might be measured in 2007.,2010-09-19
Harv_01_SW,16,47,4.7,9.3,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,17,58,8.9,10.2,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,18,64,2.3,13.2,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,19,69,3.9,42,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,20,71,11.9,11.8,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,21,75,16.6,11,NA,RedMaple,NA,16.9,4.8,5.67,4.22,NA,2010-09-19
Harv_01_SW,22,76.5,15.7,13.9,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,23,78,16.1,11.3,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,24,68,18.9,12.5,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,29,82,6.9,9.35,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,30,84,4.8,6.1,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,31,NA,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,Fallen,2010-09-19
Harv_01_SW,32,86,7.5,10.8,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,33,94,6.8,19.5,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,34,88,17.4,10.2,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,35,90,14.8,21.5,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,36,96,19.6,30.7,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,37,97,15.9,25.1,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,38,NA,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,Fallen,2010-09-19
Harv_01_SW,39,109,9.6,41.2,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,40,109,17.7,18.1,NA,BlackBirch,NA,14.4,5.5,9.35,7.65,NA,2010-09-19
Harv_01_SW,41,108,4.1,36.1,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,42,115,8,45.8,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,43,119,7.9,17.9,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,47,117,17.2,44.6,NA,RedOak,NA,NA,NA,NA,NA,two stems,2010-09-19
Harv_01_SW,51,135,18,10.1,NA,RedMaple,S,NA,NA,NA,NA,Broken stem 5m tall,2010-09-19
Harv_01_SW,52,132,14.7,11.4,NA,Dead,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,53,141,19,14.6,NA,RedMaple,NA,17.3,5.6,4.2,3.65,NA,2010-09-19
Harv_01_SW,57,144,5.9,32,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,58,142,6.2,14.2,NA,Dead,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,59,144,19.2,17.7,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,60,145,19.4,19.2,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,63,154,12.1,30,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,64,151,11.5,16.3,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,65,152,12.2,25.7,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,66,NA,NA,NA,NA,NotFound,NA,NA,NA,NA,NA,NotFound,2010-09-19
Harv_01_SW,68,173,17.7,10.7,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,69,174,17.5,11,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,70,175,20,45.3,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,71,180,19.3,47.9,NA,RedOak,NA,28.1,10.1,14.5,9.7,Wrong DBH measurement in 2007.,2010-09-19
Harv_01_SW,73,189,18.1,36.7,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,74,195,13.2,35.7,NA,Beech,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,75,194,18.5,12.1,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,79,198,4.3,3.7,NA,Chestnut,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,80,208,1.7,4.8,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,81,213,19.7,52,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,83,217,12,11.2,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,84,222,7.7,58.9,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,85,224,7.6,7.8,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,86,223,10.2,52,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,87,233,7.3,6.2,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,88,233,5.4,15.4,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,89,234,3.6,13.3,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,90,252,6,13.9,NA,BlackBirch,NA,20.6,4,4.95,4.5,NA,2010-09-19
Harv_01_SW,91,259,3.8,13.9,NA,Hemlock,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,93,253,20.2,38.9,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,94,258,17.2,21.3,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,95,261,14.1,45.4,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,97,270,18.7,13.1,NA,Dead,NA,NA,NA,NA,NA,Black Birch Dead,2010-09-19
Harv_01_SW,98,268,5.4,6.7,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,99,278,9.9,47.3,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,100,281,13.1,NA,NA,Dead,NA,NA,NA,NA,NA,1.2m height; dbh=no record,2010-09-19
Harv_01_SW,101,279,19.5,22.9,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,104,293,16.2,51.8,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,105,298,9.6,21.7,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,107,301,14.7,23.8,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,111,NA,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,Fallen,2010-09-19
Harv_01_SW,112,320,12.4,20,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,113,322,3.7,11.7,NA,BlackBirch,NA,15.7,2.7,7.9,4.9,NA,2010-09-19
Harv_01_SW,114,327,3.8,7,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,115,336,16,33.4,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,117,338,5.6,15.1,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,118,341,9.6,16.7,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,119,346,7.5,4.5,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,120,349,4.6,28.8,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,123,356,8.3,49.9,NA,RedOak,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,124,358,9,6.4,NA,RedMaple,NA,NA,NA,NA,NA,NA,2010-09-19
Harv_01_SW,125,57,19.3,11,NA,RedMaple,I,NA,NA,NA,NA,new tree compared to 2007 inventory,2010-09-19
Harv_01_SW,126,165,9.6,3.7,NA,Beech,I,NA,NA,NA,NA,new tree compared to 2007 inventory,2010-09-19
Harv_01_SW,127,327,18,10.3,NA,Dead,NA,NA,NA,NA,NA,new tree compared to 2007 inventory,2010-09-19
