plot.id,tree.no,bearing,dist,dbh,occl,species,cr.p,height,h.cr,diameter1,diameter2,notes,date
Harv_01_NW,68,344.5,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,69,344.5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,71,340,11.6,15.2,O,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,72,337,2.6,20,V,BlackBirch,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,73,336,11.6,10.4,V,YellowBirch,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,75,327,9.2,19.6,V,BlackBirch,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,78,315,15,14.5,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,79,313,11.5,18.9,V,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,80,312,18.9,24.2,P,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,81,305,15.2,17.4,V,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,83,298,17.2,33.7,V,RedOak,C,NA,NA,NA,NA,Dead,2011-09-17
Harv_01_NW,85,295,9.5,12.3,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,86,294,13.2,23.5,P,YellowBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,90,271,15.9,75.8,V,RedOak,D,26.3,7.2,14.4,17.3,NA,2011-09-17
Harv_01_NW,91,269,11.6,25.9,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,92,257,19.3,10.9,V,RedMaple,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,93,249,16.7,25,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,94,246,12,15.8,V,YellowBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,95,237,2.3,11.3,V,YellowBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,97,232,13.7,11.1,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,98,230,18.5,18.9,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,99,227,19.7,15,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,100,222,17.6,47.3,V,RedOak,D,21.4,14.3,13,12.8,NA,2011-09-17
Harv_01_NW,102,214,3.7,18.5,V,BlackBirch,C,16.3,8,8.6,9.8,NA,2011-09-17
Harv_01_NW,103,206,1.4,7.1,V,RedMaple,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,104,213,4.2,5.3,O,RedMaple,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,105,207,7.2,15.5,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,106,208,19.6,12.9,O,RedMaple,S,NA,NA,NA,NA,Broken Head,2011-09-17
Harv_01_NW,107,205,13.7,9.5,V,YellowBirch,S,NA,NA,NA,NA,Too Small,2011-09-17
Harv_01_NW,108,201,10.8,31.3,V,YellowBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,110,193,17.4,29.6,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,111,193,18.6,43.3,P,RedOak,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,112,196,10.1,NA,V,BlackBirch,I,NA,NA,NA,NA,Too Small,2011-09-17
Harv_01_NW,113,192,10,10.2,V,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,114,192,12.2,23.7,P,YellowBirch,I,17.8,7.8,9.2,10.8,NA,2011-09-17
Harv_01_NW,115,190,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,116,180,4.1,55.6,V,RedOak,D,27.8,8.9,14.6,18.1,NA,2011-09-17
Harv_01_NW,117,182,6,9,O,YellowBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,119,176,17.3,NA,V,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,120,169,19.8,59.5,V,RedOak,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,124,167,13.8,13.4,V,RedOak,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,125,160,3,15.4,V,Dead,Dead,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,126,162,16.4,14,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,127,160,16.2,50,O,WhitePine,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,128,162,18.8,18.5,O,Beech,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,129,152,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,130,19,13.8,9.9,NA,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,131,19.8,19.7,14.2,NA,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,132,18.5,19.7,10.2,NA,BlackBirch,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,133,124,8.9,4.6,NA,Beech,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_NW,134,323,10.9,10.2,NA,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,1,0,7.1,9.2,V,RedMaple,I,12.6,5.5,6.2,5.5,NA,2011-09-17
Harv_01_SE,3,5,15.6,23.6,V,PaperBirch,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,6,14.5,10.5,17.2,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,7,14.5,6.1,8.9,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,8,24,16,12.9,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,9,25.5,17.9,13.9,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,10,32,19.5,30.5,V,PaperBirch,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,12,35.5,9.4,59.8,V,RedOak,D,33.2,10.1,15.7,14.6,NA,2011-09-17
Harv_01_SE,14,41,17.9,13.8,V,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,15,42,11.2,12.3,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,16,46,18.3,18.1,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,20,57,3.1,15.3,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,21,59.9,3.2,17.3,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,22,65,13.4,22.7,P,RedMaple,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,23,65,17.1,60.4,P,RedMaple,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,26,75,4.9,25.4,V,BlackBirch,C,24.1,10,8.7,6.7,NA,2011-09-17
Harv_01_SE,28,84,12.6,11.7,P,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,29,83,6.6,6,P,RedMaple,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,30,84,12.8,21,V,RedMaple,C,NA,NA,NA,NA,dead,2011-09-17
Harv_01_SE,31,87,12.9,23.2,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,34,92.5,16.5,13.1,V,YellowBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,35,102,15.6,51.8,V,RedMaple,D,26.6,11.2,13.1,11.1,NA,2011-09-17
Harv_01_SE,36,104,15,15.1,P,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,38,104.5,10,14.6,O,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,40,112,7.4,27.7,V,BlackBirch,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,41,117,13.7,16,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,44,124,9.8,7.5,V,Beech,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,45,129,12.9,23.5,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,46,130.5,19.9,14.7,V,YellowBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,47,135,12.3,28.7,V,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,48,136,17.2,14.5,O,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,49,137,17.2,23.9,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,51,141,19.7,37.8,V,RedMaple,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,52,141.5,19.6,17.6,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,53,144,12.5,31.3,V,RedOak,D,30.9,14.2,7.2,7.1,NA,2011-09-17
Harv_01_SE,54,146.5,13.8,16.5,V,BlackBirch,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,55,147,18.3,12.7,O,YellowBirch,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,56,148,7.7,37,V,WhitePine,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,59,165.5,18.9,25.5,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,60,165.5,19.4,25.6,O,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,62,169.5,14.4,28.5,V,BlackBirch,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,64,177,12.4,14.1,V,Cherry,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,65,181.5,7,NA,V,RedMaple,S,NA,NA,NA,NA,fallen,2011-09-17
Harv_01_SE,66,183,18.9,13.2,O,PaperBirch,I,NA,NA,NA,NA,dead,2011-09-17
Harv_01_SE,67,181,12.3,12.5,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,70,195,8.9,49.7,V,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,71,195,2.1,26.4,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,72,195,15.1,27.9,O,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,73,198,17.9,21,O,Cherry,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,76,199,16.3,21.9,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,79,208,17.1,23.6,V,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,81,211,15,26.1,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,82,213,6.4,24.2,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,83,214,17.4,24,O,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,84,229,13.2,21.1,V,RedMaple,I,10.5,3.2,4.1,4.5,NA,2011-09-17
Harv_01_SE,85,229,19.5,15.5,O,RedOak,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,87,236,13.1,51.2,V,RedOak,D,35.1,7.8,12.7,13,NA,2011-09-17
Harv_01_SE,89,240,8.7,22.1,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,90,244,2.2,17.7,V,YellowBirch,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,93,248,17.8,10.3,O,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,94,249,19.9,14.8,P,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,95,249,20.2,14.2,P,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,97,252,8.7,12.2,V,RedMaple,I,9.9,8,5.4,4.3,NA,2011-09-17
Harv_01_SE,98,254,13.9,20,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,99,254,14.2,18.3,O,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,105,267,18.1,37.7,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,106,275,11.8,29.5,V,PaperBirch,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,107,279,7.2,19.2,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,108,278,14.1,31,P,BlackBirch,D,18.6,13.4,6.9,9.2,NA,2011-09-17
Harv_01_SE,109,288,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,110,289,17.3,26.8,V,N/A,Dead,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,111,292,17.7,25,V,RedMaple,C,27,8.4,7.9,6.4,NA,2011-09-17
Harv_01_SE,113,29,18.1,20.9,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,114,299,15.9,29.5,V,PaperBirch,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,115,300,16.7,14.9,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,116,305,10.1,8.7,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,117,309,15.8,19.4,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,118,312,13,26.3,V,RedOak,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,122,315,18,41.4,P,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,123,317,7,54.5,V,RedOak,D,22,60.6,12.5,9.1,NA,2011-09-17
Harv_01_SE,125,321,20,15.4,V,BlackOak,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,127,327,13.4,14.3,V,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,129,332,17.6,25.7,V,PaperBirch,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,130,332,8.1,7.6,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,131,334,17.2,23.5,V,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,134,340,19.3,12.4,O,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,135,343,12.9,33.5,V,RedOak,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,136,342,16.6,19.7,P,PaperBirch,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,137,347,13.3,11.2,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,138,356,12.6,17.9,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,139,78,1.8,3.1,NA,Beech,NA,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,140,250,20.2,19.5,NA,RedMaple,NA,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,141,75,5,NA,NA,BlackBirch,NA,NA,NA,NA,NA,fallen,2011-09-17
Harv_01_SE,142,135,5.2,4.8,NA,Chestnut,NA,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SE,143,125,9.3,NA,NA,Beech,NA,NA,NA,NA,NA,fallen,2011-09-17
Harv_01_SE,144,227,8.3,3,NA,Birch,NA,NA,NA,NA,NA,new,2011-09-17
Harv_01_SE,145,301,8.2,3,NA,Beech,NA,NA,NA,NA,NA,new,2011-09-17
Harv_01_SE,146,75,4.9,3.8,NA,paper birch,NA,NA,NA,NA,NA,new; attached to tree #26,2011-09-17
Harv_01_SW,1,5,12.5,22.4,P,RedOak,C,19.6,10.8,8.1,5.3,NA,2011-09-17
Harv_01_SW,3,12,16.4,20.3,P,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,4,12,19.8,21.3,P,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,5,14,19.6,23.4,P,RedMaple,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,6,25,19.9,26.5,P,RedMaple,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,7,27,13,28.3,V,BlackBirch,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,11,36,17.6,16.1,V,BlackBirch,C,14.3,5,5.8,5.6,NA,2011-09-17
Harv_01_SW,12,35,8.4,3.1,V,Chestnut,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,13,43,11.3,70.6,V,RedOak,D,32,12.1,13.2,14,NA,2011-09-17
Harv_01_SW,15,57,14.7,10.9,P,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,16,47,4.7,9.4,V,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,17,58,8.9,9,V,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,18,64,2.3,13.4,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,19,69,3.9,41.7,V,RedOak,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,20,71,11.9,12.2,O,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,21,75,16.6,11.1,V,RedMaple,I,14.8,4.7,5.1,5.2,NA,2011-09-17
Harv_01_SW,22,76.5,15.7,14,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,23,78,16.1,11.3,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,24,68,18.9,12.8,O,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,29,82,6.9,9.4,V,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,30,84,4.8,6.4,O,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,31,85,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,32,86,7.5,10.9,V,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,33,94,6.8,19.5,V,BlackBirch,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,34,88,17.4,9.8,V,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,35,90,14.8,21.5,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,36,96,19.6,30.8,V,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,37,97,15.9,25.1,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,38,100,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,39,109,9.6,41.1,O,RedOak,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,40,109,17.7,16.9,O,BlackBirch,I,18.2,5.4,8.9,7.5,NA,2011-09-17
Harv_01_SW,41,108,4.1,36.4,V,RedOak,D,35.2,14.1,9.5,5.1,NA,2011-09-17
Harv_01_SW,42,115,8,44.2,V,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,43,119,7.9,17.4,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,47,117,17.2,44.8,P,RedOak,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,51,135,18,10.1,V,RedMaple,I,NA,NA,NA,NA,Fallen,2011-09-17
Harv_01_SW,52,132,14.7,11.4,V,N/A,Dead,NA,NA,NA,NA,Dead,2011-09-17
Harv_01_SW,53,141,19,14.6,O,RedMaple,I,18,9,4.1,3.7,NA,2011-09-17
Harv_01_SW,57,144,5.9,32.2,V,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,58,142,6.2,14.2,V,N/A,Dead,NA,NA,NA,NA,Dead,2011-09-17
Harv_01_SW,59,144,19.2,17.1,P,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,60,145,19.4,19.3,O,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,63,154,12.1,30.2,V,RedOak,D,31.3,16.9,9.7,7,NA,2011-09-17
Harv_01_SW,64,151,11.5,16.5,V,Beech,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,65,152,12.2,25.9,V,Beech,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,66,165,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,68,173,17.7,10.5,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,69,174,17.5,10.8,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,70,175,20,45.6,V,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,71,180,19.3,48.5,P,RedOak,D,31.2,12.4,13.7,7.1,NA,2011-09-17
Harv_01_SW,73,189,18.1,38.1,P,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,74,195,13.2,35.6,P,Birch,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,75,194,18.5,12.2,P,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,79,198,4.3,3.8,V,Chestnut,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,80,208,1.7,4.6,V,Birch,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,81,213,19.7,51.3,V,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,83,217,12,11.5,V,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,84,222,7.7,59.2,V,RedOak,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,85,224,7.6,7.1,V,Birch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,86,223,10.2,50.5,O,RedOak,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,87,233,7.3,6.3,O,Birch,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,88,233,5.4,15.3,P,Birch,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,89,234,3.6,13.5,V,Birch,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,90,252,6,14,P,BlackBirch,I,19.7,7.7,8.1,3.9,NA,2011-09-17
Harv_01_SW,91,259,3.8,14.7,V,Hemlock,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,93,253,20.2,38.3,O,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,94,258,17.2,21.6,O,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,95,261,14.1,45.7,P,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,97,270,18.7,13.1,P,Birch,I,NA,NA,NA,NA,Dead,2011-09-17
Harv_01_SW,98,268,5.4,6.6,V,RedMaple,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,99,278,9.9,47.8,V,RedOak,D,28.9,12.1,9.7,8.2,NA,2011-09-17
Harv_01_SW,100,281,13.1,NA,P,N/A,Dead,NA,NA,NA,NA,N/A,2011-09-17
Harv_01_SW,101,279,19.5,22.9,O,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,104,293,16.2,52.1,V,RedOak,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,105,298,9.6,22.1,V,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,107,301,14.7,24.2,V,Birch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,111,325,18,NA,Fallen,NA,NA,NA,NA,NA,NA,N/A,2011-09-17
Harv_01_SW,112,320,12.4,19.8,P,RedMaple,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,113,322,3.7,11.8,V,BlackBirch,I,14.9,4.8,7.3,5.5,NA,2011-09-17
Harv_01_SW,114,327,3.8,7,V,BlackBirch,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,115,336,16,33.3,V,RedMaple,D,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,117,338,5.6,15.3,V,BlackBirch,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,118,341,9.6,16.3,V,RedMaple,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,119,346,7.5,4.6,V,BlackBirch,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,120,349,4.6,28.9,V,RedOak,C,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,123,356,8.3,51.2,V,RedOak,D,28.2,14.7,12,14.1,NA,2011-09-17
Harv_01_SW,124,358,9,6.4,P,RedMaple,S,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,125,57,19.3,11.1,NA,RedMaple,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,126,165,9.6,4,NA,Beech,I,NA,NA,NA,NA,NA,2011-09-17
Harv_01_SW,127,327,18,NA,NA,Dead,NA,NA,NA,NA,NA,N/A,2011-09-17
Harv_01_SW,128,359,11.6,10.3,NA,Red Maple,S,NA,NA,NA,NA,new,2011-09-17
Harv_01_SW,129,26,10,6,NA,Red Maple,S,NA,NA,NA,NA,new,2011-09-17
Harv_01_SW,130,224,9.8,3.4,NA,Blue Birch,S,NA,NA,NA,NA,new,2011-09-17
Harv_01_SW,131,72,9.5,5.8,NA,Dead,NA,NA,NA,NA,NA,Dead; new,2011-09-17
Harv_01_SW,132,99,8.8,6,NA,Black Birch,S,NA,NA,NA,NA,new,2011-09-17
