plot.id,tree.no,bearing,dist,dbh,occl,species,cr.p,height,h.cr,diameter1,diameter2,notes,date
Harv_01_CP,59,315,5.1,3.5,V,RedMaple,S,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,60,320,2.8,19.1,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,61,324,2.9,8.8,V,RedMaple,S,9.9,7.2,3.2,1.6,NA,2012-08-17
Harv_01_CP,62,325,8.5,13.1,O,NA,Dead,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,63,323,16.9,18.5,V,Beech,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,65,324,18,14,O,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,66,326,18.8,49.8,P,WhitePine,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,67,334,14.4,13,V,YellowBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,68,336,14.3,NA,NA,NA,NotFound,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,75,353,15.5,30.7,V,BlackBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,76,356,16.1,13.8,O,YellowBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,77,357,16.9,20.5,V,YellowBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,79,4,16.2,10.6,V,Beech,S,NA,NA,NA,NA,Maybe Black Gum,2012-08-17
Harv_01_CP,81,12,7.9,59.6,O,RedOak,D,30.7,12,17.8,16.5,NA,2012-08-17
Harv_01_CP,82,11,3.9,27.1,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,83,13,16.8,27.2,O,BlackBirch,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,84,12.5,20.4,11.1,O,YellowBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,85,15,14.9,14.3,V,RedOak,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,86,20,8.4,NA,NA,NA,NotFound,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,90,30,19.7,20.3,O,Beech,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,91,38,8.3,19.2,V,BlackBirch,I,16.1,6.1,6.6,6.1,NA,2012-08-17
Harv_01_CP,96,50,18.6,28.8,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,98,50,12.3,15.1,V,YellowBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,99,57,9.1,5.5,V,Chestnut,S,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,100,64,6,5,V,Dead,S,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,101,63,11.8,20.4,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,102,56,18.6,48.4,V,RedOak,D,27,9,14.4,12.1,NA,2012-08-17
Harv_01_CP,104,69,15.7,13.7,V,NA,Dead,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,106,76,15.4,20.2,V,BlackBirch,I,23.9,10.5,5,4.6,NA,2012-08-17
Harv_01_CP,107,80,4.6,57.1,V,RedOak,D,31,11.9,14.5,10.5,NA,2012-08-17
Harv_01_CP,108,80,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,109,86,13.5,21,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,110,93,3.6,8,V,Beech,I,NA,NA,NA,NA,110; 111 & 112 are trunks split from a same tree,2012-08-17
Harv_01_CP,111,95,3.2,10.9,V,Beech,I,NA,NA,NA,NA,110; 111 & 112 are trunks split from a same tree,2012-08-17
Harv_01_CP,112,97,3.4,14.4,P,Beech,I,NA,NA,NA,NA,110; 111 & 112 are trunks split from a same tree,2012-08-17
Harv_01_CP,114,97,19.9,20.9,O,RedMaple,I,NA,NA,NA,NA,114; 115 & 117 are trunks split from a same tree,2012-08-17
Harv_01_CP,115,110,14.5,25.5,P,RedMaple,C,18.9,11,8.2,7.2,114; 115 & 117 are trunks split from a same tree,2012-08-17
Harv_01_CP,116,110,14,25.2,P,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,117,114,14.3,22,P,RedMaple,I,NA,NA,NA,NA,114; 115 & 117 are trunks split from a same tree,2012-08-17
Harv_01_CP,119,115,17.2,49.3,V,RedOak,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,122,139,7.9,4.1,P,YellowBirch,S,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,123,144,13,19.7,V,RedOak,C,17.3,12.5,4.7,6,NA,2012-08-17
Harv_01_CP,124,144,15.5,12.5,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,125,144,18.5,19.7,O,PaperBirch,C,NA,NA,NA,NA,dead,2012-08-17
Harv_01_CP,129,147,11.4,32.8,V,RedMaple,D,NA,NA,NA,NA,Attached to #160,2012-08-17
Harv_01_CP,130,153,17.6,24,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,131,156,17.2,25.6,O,PaperBirch,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,132,151,6.1,5.5,V,RedMaple,S,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,133,169,2.5,8.7,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,134,169,4.7,38.6,P,RedOak,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,135,161,9.2,4.5,V,Chestnut,S,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,136,160,13.2,25.6,P,RedOak,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,138,164,13.4,20.1,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,139,167,5.2,15.2,O,BlackOak,I,NA,NA,NA,NA,NotFound,2012-08-17
Harv_01_CP,140,174,15.6,15.7,NA,BlackOak,NA,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,142,174,18,42.1,O,RedOak,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,144,177,14.2,13.8,V,Dead,Dead,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,145,219,9.1,4.5,NA,Chestnut,S,5.5,1.6,3.4,3.1,NA,2012-08-17
Harv_01_CP,146,229,19.4,11.4,NA,RedMaple,NA,NA,NA,NA,NA,#23 in SW plot. Attached to #19,2012-08-17
Harv_01_CP,147,278,7.7,3.6,NA,RedMaple,NA,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,148,28,19.9,12,NA,NA,Fallen,NA,NA,NA,NA,Old measurement here.,2012-08-17
Harv_01_CP,149,339,2.1,3.1,NA,YellowBirch,NA,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,150,162,9.8,4.4,NA,Beech,NA,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,151,209,16,19.8,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,152,175,5.6,4.1,NA,Chestnut,S,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,153,27,19.8,13.2,NA,NA,Dead,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,154,52,8,3.5,NA,Chestnut,NA,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,155,342,4.7,3.3,NA,Chestnut,NA,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,156,0,7.6,3.5,NA,Chestnut,S,5.5,5.1,4,3.5,NA,2012-08-17
Harv_01_CP,157,297,5.9,5.1,NA,NA,Dead,NA,NA,NA,NA,Same as #46,2012-08-17
Harv_01_CP,158,237,11,3.1,NA,YellowBirch,NA,NA,NA,NA,NA,New; #161 in hardcopy,2012-08-17
Harv_01_CP,159,328,12.9,6.7,NA,Beech,NA,NA,NA,NA,NA,NA,2012-08-17
Harv_01_CP,160,147,11.4,10.1,NA,RedMaple,NA,NA,NA,NA,NA,Attached to #129,2012-08-17
Harv_01_NE,1,187,20,16.4,V,RedMaple,I,14.8,9,5.6,6.9,NA,2012-08-17
Harv_01_NE,3,190,16.3,10.2,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,4,194,9.9,4,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,5,202,5,29.2,V,StripedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,6,202,11.7,26.3,O,BlackBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,7,207,8.9,39.8,V,RedMaple,D,24.1,12.5,8.8,8.7,Height is an average.,2012-08-17
Harv_01_NE,8,207,14,23.3,O,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,9,207,17.7,33.9,O,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,12,217,10,5.6,V,Chestnut,I,NA,NA,NA,NA,Dead,2012-08-17
Harv_01_NE,13,231,10,26.6,V,RedMaple,C,20,8.8,11.5,11.6,NA,2012-08-17
Harv_01_NE,15,232,13.4,20.2,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,17,234,19.6,20.2,O,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,18,234,8.9,43.2,V,RedOak,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,19,239,7,4.6,V,Chestnut,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,20,234,19,13.7,V,N/A,Dead,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,21,245,13.2,15.5,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,23,249,7.9,17.4,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,24,250,4.1,5.2,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,25,254,16.7,49.1,V,RedOak,D,23.5,13.1,12.6,11,Height is an average.,2012-08-17
Harv_01_NE,26,260,17,28.8,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,27,265,13.1,13.7,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,28,272,16.1,29.6,V,BlackBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,29,275,20,20.3,V,Beech,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,31,275,5.8,4,V,N/A,Dead,NA,NA,NA,NA,Slanting,2012-08-17
Harv_01_NE,32,283,16.5,16.7,O,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,33,283,10.8,14.9,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,34,285,13.2,30.7,V,RedOak,D,22,13.5,5.9,7.3,NA,2012-08-17
Harv_01_NE,35,287,16.5,12.6,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,36,288,18.6,16,V,RedMaple,C,15.5,10,3.6,4,NA,2012-08-17
Harv_01_NE,38,291,7.9,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,39,291,17,7.1,V,N/A,Dead,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,43,298,13.5,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,44,303,14.9,10.6,O,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,45,303,6,55.9,V,RedOak,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,48,310,14.8,26.6,O,RedMaple,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,49,310,8.5,17.9,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,51,320,16.1,12.8,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,52,325,14.9,10.8,V,RedMaple,C,11,9.2,8.4,4.8,Bent over,2012-08-17
Harv_01_NE,53,331,8.6,19,V,BlackBirch,D,22.4,10.3,6.2,10.4,NA,2012-08-17
Harv_01_NE,54,334,19.8,42.5,V,RedOak,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,58,338,20,14.2,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,59,345,13.8,50.8,V,RedOak,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,60,350,4.5,16.9,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,64,352,11.9,24,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,65,353,9.4,4.8,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,66,354,18.4,11.7,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,67,355,5.7,5.9,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,68,356,10.2,8.5,O,N/A,Dead,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,69,358,18.7,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,71,6,3.8,16.2,V,YellowBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,72,13,4,6.3,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,73,10,18.8,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,74,20.3,15,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,76,16,8.5,55.3,V,RedOak,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,80,38,12.2,14.8,V,BlackBirch,I,20.1,8.5,5.6,7.5,NA,2012-08-17
Harv_01_NE,83,46,5,20.7,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,84,52,19.3,14.9,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,86,60,14.9,12.5,O,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,87,63,14.6,57.1,V,RedOak,D,NA,NA,NA,NA,DBH might be typo? 51.1,2012-08-17
Harv_01_NE,88,67,16.1,19.5,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,90,72,10.5,50.5,V,RedOak,D,24,12.5,8.5,7.7,NA,2012-08-17
Harv_01_NE,91,75,15.2,18.6,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,93,81,11.4,47,P,RedOak,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,94,81.5,2.3,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,96,93,18.4,28.8,V,RedOak,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,97,100,11.5,NA,NA,NA,NotFound,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,98,98,11.3,33.7,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,102,115,8,13.5,V,Hemlock,I,7.6,0,7.2,6.8,NA,2012-08-17
Harv_01_NE,103,118,14,47.7,O,RedOak,D,25,13.2,7.8,9.3,Height is an average.,2012-08-17
Harv_01_NE,104,120,5.6,19.1,V,Hemlock,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,105,121,9.7,22.9,P,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,106,124,112,12.2,P,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,108,130,13.9,15.8,P,BlackBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,109,133,17.4,15.7,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,110,135,12.5,NA,V,N/A,Dead,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,111,137,11.4,NA,V,N/A,Dead,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,112,140,6.5,4.5,V,WhitePine,S,NA,NA,NA,NA,Dead,2012-08-17
Harv_01_NE,114,143,14.1,13.2,V,BlackBirch,I,NA,NA,NA,NA,Slanting,2012-08-17
Harv_01_NE,116,151,18.4,11.7,O,BlackBirch,I,6.5,6.4,5.1,4.8,Broken Head,2012-08-17
Harv_01_NE,117,151,19,24,P,BlackBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,118,154,9.8,NA,V,N/A,Dead,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,119,154,10.2,17.3,O,YellowBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,121,160,8.9,9.4,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,123,167,18.1,11.7,O,YellowBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,124,168,9.5,35.2,V,RedMaple,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,126,170,4.1,5,V,WhitePine,S,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,127,173,14.3,NA,P,N/A,Dead,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,128,175,11,34.2,V,Cherry,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,129,71,18.7,10.2,NA,BlackBirch,NA,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,130,98,14.5,20.2,NA,RedMaple,NA,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NE,131,265,9.4,4.6,NA,Beech,NA,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,1,1,5,25.3,V,RedMaple,C,21.1,5.6,6.6,5.7,NA,2012-08-17
Harv_01_NW,2,3,5.3,23.4,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,3,14,11.7,25.7,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,4,15,11.5,28.8,O,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,5,24,19.1,43,V,WhiteOak,NA,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,6,27,4,6.3,V,Beech,S,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,7,27,9.2,NA,NA,NA,NA,NA,NA,NA,NA,Been Cut,2012-08-17
Harv_01_NW,8,31.5,16.5,17.2,V,PaperBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,9,35,9.1,32.6,V,BlackBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,10,37,7.7,18.8,V,BlackBirch,I,18.3,5.2,8.3,6.3,NA,2012-08-17
Harv_01_NW,11,41,18.6,17.3,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,12,47,16.5,22.7,V,BlackBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,13,45.5,8.3,NA,NA,NA,NotFound,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,14,57,11.8,11,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,15,54,3.2,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,16,58,6.4,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,17,58,12.7,24.1,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,18,62,19.4,72.6,V,RedOak,D,26,17.5,18.5,18,NA,2012-08-17
Harv_01_NW,19,65,10.2,24,V,Dead,Dead,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,20,66,2.2,NA,NA,NA,NotFound,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,22,72,19,48.2,O,RedOak,D,27.6,7.8,14.3,9.8,NA,2012-08-17
Harv_01_NW,23,73,16.5,42.5,V,WhitePine,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,24,73.5,9.6,7.2,V,BlackBirch,S,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,25,74,8.4,21,V,BlackBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,26,76.5,9,15.2,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,27,79,15,30.8,V,RedOak,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,29,81.5,10,12.4,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,30,84,7.1,22.1,V,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,31,85,19,11.8,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,32,86,19,9.3,V,Dead,Dead,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,33,87,19,22.6,V,RedMaple,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,34,94,19,21.3,V,WhitePine,S,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,36,103,13,NA,V,Dead,Fallen,NA,NA,NA,NA,Fallen,2012-08-17
Harv_01_NW,37,103,13,21.8,V,BlackBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,38,104.5,18,23.1,P,RedOak,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,40,106,16.6,26.5,V,RedOak,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,42,113,5.8,10.4,V,BlackBirch,I,12.5,2.2,6.1,7.5,NA,2012-08-17
Harv_01_NW,43,114,5.9,9.3,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,44,115,13,24.3,O,PaperBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,45,120,5.9,NA,NA,NA,Fallen,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,46,118,2,13.2,V,BlackBirch,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,47,118,11.8,16.1,O,BlackBirch,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,48,122,16,31.2,P,RedOak,D,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,49,124,4.6,34.4,V,RedOak,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,52,129,4.3,12,P,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,53,130,2,13.1,V,BlackBirch,S,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,54,131,4.3,21.4,P,RedMaple,C,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,57,134.5,8.3,NA,NA,NA,NotFound,NA,NA,NA,NA,NA,2012-08-17
Harv_01_NW,59,142,10.6,14.8,V,RedMaple,I,NA,NA,NA,NA,NA,2012-08-17
